Situation;Nivel;Number;Imports;Changed_files;Changes;Deletion;Aditions;Size_body;Create_date;Closed_date;Merge_date;Diff_MergeLastModify;Diff_CreateNow;PR_comments;PR_size_comments;Review_comments;Review_size_comments;Issue_comments;Issue_size_comments;Qtd_labels;Commits
Closed;Easy;2452;3;10;80;7;73;368;2016-11-29 09:17:09;2016-11-30 17:48:17;;;1819 days 07:04:19.917493;8;671;4;671;8;1225;0;1
Closed;Easy;2450;0;2;18;0;18;11;2016-11-29 02:55:13;2017-06-02 04:15:44;;;1819 days 13:26:18.409265;3;0;0;0;3;379;0;1
Closed;Easy;2443;0;2;13;5;8;17;2016-11-28 06:04:48;2016-12-08 06:14:02;;;1820 days 10:16:45.762912;2;0;0;0;2;147;0;1
Closed;Easy;2437;5;2;24;4;20;230;2016-11-27 14:43:57;2016-11-27 18:02:16;;;1821 days 01:37:39.658848;1;311;2;311;1;117;0;1
Closed;Easy;2418;0;8;80;0;80;12;2016-11-26 03:41:46;2017-02-17 08:11:00;;;1822 days 12:39:53.082340;7;0;0;0;7;1737;0;3
Closed;Easy;2411;0;5;24;18;6;94;2016-11-25 08:14:56;2016-11-26 20:44:52;;;1823 days 08:06:45.477106;6;0;0;0;6;595;0;1
Closed;Easy;2410;17;4;27;11;16;12;2016-11-24 18:24:25;2016-11-27 18:47:33;;;1823 days 21:57:19.068521;9;116;1;116;9;3158;0;1
Closed;Easy;2399;0;4;102;7;95;11;2016-11-23 04:11:08;2017-02-12 08:30:22;;;1825 days 12:10:39.402652;4;1359;9;1359;4;412;0;1
Closed;Easy;2390;0;4;15;1;14;12;2016-11-22 06:28:24;2016-11-26 18:16:19;;;1826 days 09:53:26.039932;5;63;1;63;5;339;0;2
Closed;Easy;2368;0;5;58;30;28;156;2016-11-19 21:35:53;2016-11-26 22:53:11;;;1828 days 18:45:59.427474;3;0;0;0;3;335;0;1
Closed;Easy;2354;0;3;59;37;22;5;2016-11-18 09:20:11;2016-12-16 06:49:44;;;1830 days 07:01:44.117014;3;107;2;107;3;179;0;2
Closed;Easy;2336;4;1;7;0;7;6;2016-11-16 20:21:42;2016-12-01 00:08:32;;;1831 days 20:00:15.769639;2;313;2;313;2;516;0;2
Closed;Easy;2300;0;1;14;10;4;190;2016-11-14 05:32:14;2016-11-15 21:21:41;;;1834 days 10:49:46.268142;5;0;0;0;5;643;0;2
Closed;Easy;2295;2;2;22;1;21;70;2016-11-12 08:13:19;2017-03-18 04:10:13;;;1836 days 08:08:44.192328;3;113;2;113;3;487;1;1
Closed;Easy;2264;0;4;83;29;54;60;2016-11-09 18:40:02;2016-12-21 19:45:03;;;1838 days 21:42:04.150319;14;405;4;405;14;1834;0;4
Closed;Easy;2260;0;3;44;18;26;309;2016-11-09 00:36:14;2016-11-11 03:47:53;;;1839 days 15:45:54.527436;4;0;0;0;4;700;0;2
Closed;Easy;2250;22;12;192;98;94;111;2016-11-07 20:58:23;2016-11-15 21:35:45;;;1840 days 19:23:47.924169;2;0;0;0;2;1174;0;3
Closed;Easy;2246;0;6;225;6;219;363;2016-11-07 19:16:45;2016-11-19 00:20:24;;;1840 days 21:05:29.592684;9;0;0;0;9;2120;0;1
Closed;Easy;2244;23;5;103;49;54;6;2016-11-07 18:55:34;2016-11-08 19:39:35;;;1840 days 21:26:42.963201;5;0;0;0;5;900;0;2
Closed;Easy;2216;0;6;34;4;30;17;2016-11-04 12:48:02;2016-11-07 06:31:09;;;1844 days 03:34:17.254722;2;0;0;0;2;182;0;1
Closed;Easy;2214;0;2;16;2;14;17;2016-11-04 07:18:08;2016-11-07 02:38:13;;;1844 days 09:04:13.630608;4;0;0;0;4;539;0;1
Closed;Easy;2210;0;1;5;2;3;59;2016-11-03 21:52:27;2016-12-15 17:28:31;;;1844 days 18:29:58.552173;10;1719;12;1719;10;1146;0;2
Closed;Easy;2188;0;1;8;1;7;213;2016-11-02 16:47:34;2016-11-03 04:40:35;;;1845 days 23:34:54.121498;3;0;0;0;3;979;0;1
Closed;Easy;2165;0;1;8;0;8;90;2016-10-31 18:31:15;2016-11-01 00:29:12;;;1847 days 21:51:15.332405;2;0;0;0;2;200;0;1
Closed;Easy;2114;0;3;9;4;5;285;2016-10-24 18:52:25;2016-11-03 00:48:04;;;1854 days 21:30:09.790230;27;2150;13;2150;27;5902;0;2
Closed;Easy;2105;0;1;61;21;40;12;2016-10-23 06:43:12;2016-10-25 22:33:00;;;1856 days 09:39:26.303414;1;148;2;148;1;80;0;1
Closed;Easy;2100;0;7;245;84;161;394;2016-10-22 02:40:54;2016-10-23 02:09:23;;;1857 days 13:41:46.528314;2;0;0;0;2;372;0;4
Closed;Easy;2098;0;1;2;0;2;390;2016-10-21 16:52:07;2016-10-23 00:10:43;;;1857 days 23:30:36.161043;4;182;2;182;4;324;0;1
Closed;Easy;2090;28;5;391;196;195;104;2016-10-20 18:56:47;2016-10-21 05:58:15;;;1858 days 21:25:58.519375;1;0;0;0;1;140;0;1
Closed;Easy;2057;0;6;47;7;40;106;2016-10-18 15:30:19;2017-02-17 12:58:01;;;1861 days 00:52:28.892281;3;0;0;0;3;172;0;5
Closed;Easy;2055;6;1;135;71;64;256;2016-10-18 09:42:57;2016-10-21 15:49:02;;;1861 days 06:39:53.156537;3;0;0;0;3;334;0;1
Closed;Easy;2051;0;5;34;17;17;248;2016-10-17 23:34:30;2016-10-17 23:36:22;2016-10-17 23:36:27;1856 days 18:08:54;1861 days 16:48:22.511361;2;0;0;0;2;142;0;1
Closed;Easy;2046;6;4;27;0;27;303;2016-10-17 16:30:09;2016-10-28 06:53:47;;;1861 days 23:52:45.883116;9;0;0;0;9;1309;0;1
Closed;Easy;2018;0;2;5;2;3;142;2016-10-15 14:34:46;2016-10-16 19:37:04;;;1864 days 01:48:11.082368;5;0;0;0;5;331;0;1
Closed;Easy;1975;0;1;2;1;1;67;2016-10-11 22:42:23;2016-10-13 16:15:09;;;1867 days 17:40:36.451040;4;0;0;0;4;704;0;1
Closed;Easy;1958;0;1;4;0;4;14;2016-10-11 00:23:21;2016-10-11 00:42:04;;;1868 days 15:59:41.141454;2;0;0;0;2;123;0;1
Closed;Easy;1943;0;1;15;0;15;40;2016-10-10 08:58:17;2016-10-10 15:24:46;;;1869 days 07:24:47.644336;2;0;0;0;2;280;0;2
Closed;Easy;1937;0;1;2;1;1;127;2016-10-09 15:11:24;2016-10-10 06:36:09;;;1870 days 01:11:43.155649;3;0;0;0;3;342;0;1
Closed;Easy;1927;12;5;102;18;84;14;2016-10-07 09:19:51;2016-10-10 15:44:15;;;1872 days 07:03:18.481282;6;0;0;0;6;304;0;3
Closed;Easy;1889;0;1;11;0;11;566;2016-10-02 17:04:38;2016-10-06 05:09:31;;;1876 days 23:18:34.407568;5;0;0;0;5;2495;0;1
Closed;Easy;1873;0;2;64;3;61;609;2016-09-28 08:43:34;2016-09-28 18:53:21;;;1881 days 07:39:40.763291;4;0;0;0;4;815;0;1
Closed;Easy;1843;0;2;64;3;61;303;2016-09-23 17:22:56;2016-09-28 16:21:01;;;1885 days 23:00:22.614913;9;1838;18;1838;9;1457;0;12
Closed;Easy;1832;0;3;11;4;7;324;2016-09-22 11:23:26;2016-09-27 16:31:21;;;1887 days 04:59:55.031925;15;0;0;0;15;2079;0;2
Closed;Easy;1820;3;12;90;8;82;132;2016-09-19 21:43:02;2016-10-25 17:37:06;;;1889 days 18:40:22.356072;5;69;2;69;5;1273;0;1
Closed;Easy;1816;0;4;15;15;0;50;2016-09-19 16:47:40;2016-09-19 17:52:27;;;1889 days 23:35:47.007315;4;0;0;0;4;586;0;1
Closed;Easy;1815;3;3;42;0;42;144;2016-09-19 11:32:19;2016-09-27 04:14:02;;;1890 days 04:51:12.764585;7;2562;13;2562;7;283;0;2
Closed;Easy;1812;0;106;145;113;32;246;2016-09-18 01:04:39;2016-09-27 04:09:07;;;1891 days 15:18:56.799992;15;0;0;0;15;6556;0;1
Closed;Easy;1792;0;1;7;2;5;15;2016-09-14 15:40:40;2016-09-14 17:08:11;;;1895 days 00:42:58.083511;3;0;0;0;3;676;0;2
Closed;Easy;1729;44;6;84;42;42;233;2016-08-28 23:17:19;2016-09-12 19:01:29;;;1911 days 17:06:21.404279;9;0;0;0;9;2166;0;6
Closed;Easy;1688;0;3;38;2;36;194;2016-08-23 21:16:31;2016-09-20 05:15:41;;;1916 days 19:07:11.705971;3;0;0;0;3;720;0;2
Closed;Easy;1687;0;4;25;8;17;246;2016-08-23 20:27:15;2016-08-26 22:06:39;;;1916 days 19:56:30.111347;2;0;0;0;2;192;0;3
Closed;Easy;1676;0;1;335;155;180;299;2016-08-23 02:00:36;2016-08-23 03:18:54;;;1917 days 14:23:11.527245;2;0;0;0;2;211;0;1
Closed;Easy;1675;0;1;18;0;18;174;2016-08-23 01:23:26;2016-08-26 21:51:51;;;1917 days 15:00:24.271119;2;156;2;156;2;152;0;1
Closed;Easy;1674;0;4;63;20;43;250;2016-08-23 00:53:58;2016-08-27 20:17:34;;;1917 days 15:29:55.099578;5;303;1;303;5;2613;0;1
Closed;Easy;1642;0;5;36;5;31;154;2016-08-18 00:00:54;2016-08-18 22:33:50;;;1922 days 16:23:01.528380;7;0;0;0;7;708;0;4
Closed;Easy;1632;0;1;3;0;3;141;2016-08-16 18:14:12;2016-08-16 18:31:26;;;1923 days 22:09:45.823659;2;0;0;0;2;212;0;1
Closed;Easy;1629;0;2;8;0;8;189;2016-08-15 23:10:15;2016-08-15 23:42:15;;;1924 days 17:13:45.360535;2;0;0;0;2;159;0;2
Closed;Easy;1622;0;1;4;0;4;99;2016-08-15 02:26:36;2016-08-16 23:25:13;;;1925 days 13:57:27.163316;2;0;0;0;2;142;0;1
Closed;Easy;1621;0;1;18;4;14;125;2016-08-15 01:53:13;2016-08-16 23:22:59;;;1925 days 14:30:52.753190;2;0;0;0;2;142;0;1
Closed;Easy;1613;1;7;36;12;24;88;2016-08-13 15:15:47;2016-08-19 19:08:30;;;1927 days 01:08:21.076085;4;0;0;0;4;1826;0;7
Closed;Easy;1585;0;3;64;3;61;146;2016-08-09 20:40:41;2016-08-18 23:11:35;;;1930 days 19:43:29.427569;7;0;0;0;7;943;0;2
Closed;Easy;1569;0;1;14;2;12;79;2016-08-08 20:53:49;2016-08-09 23:46:52;;;1931 days 19:30:24.435408;2;396;6;396;2;146;0;1
Closed;Easy;1568;0;1;74;35;39;156;2016-08-08 19:43:46;2016-11-03 18:08:32;;;1931 days 20:40:29.889896;7;0;0;0;7;1822;0;1
Closed;Easy;1558;0;5;10;4;6;170;2016-08-07 04:34:35;2016-08-26 03:00:30;;;1933 days 11:49:43.344693;7;0;0;0;7;829;0;3
Closed;Easy;1552;0;1;2;2;0;34;2016-08-05 18:35:03;2016-08-05 20:30:42;;;1934 days 21:49:17.689350;2;0;0;0;2;369;0;2
Closed;Easy;1542;0;2;5;3;2;131;2016-08-04 15:37:38;2016-08-05 18:13:13;;;1936 days 00:46:45.053442;6;0;0;0;6;1460;0;2
Closed;Easy;1538;3;2;43;17;26;57;2016-08-03 21:46:14;2016-08-27 05:38:38;;;1936 days 18:38:11.638835;6;644;2;644;6;1017;0;1
Closed;Easy;1523;0;1;5;2;3;14;2016-08-02 20:46:02;2016-08-03 21:57:18;;;1937 days 19:38:26.006724;7;0;0;0;7;1105;0;2
Closed;Easy;1496;1;2;18;7;11;13;2016-07-31 16:39:43;2016-08-02 22:19:41;;;1939 days 23:44:47.645033;6;216;2;216;6;883;0;2
Closed;Easy;1468;0;3;37;0;37;28;2016-07-29 15:09:24;2016-08-01 02:38:44;;;1942 days 01:15:09.335134;5;49;1;49;5;672;0;1
Closed;Easy;1467;0;1;2;1;1;14;2016-07-29 14:48:45;2016-07-29 15:51:57;;;1942 days 01:35:50.516244;2;0;0;0;2;240;0;1
Closed;Easy;1422;2;4;79;5;74;23;2016-07-26 21:20:10;2016-08-05 21:51:24;;;1944 days 19:04:28.538307;16;534;1;534;16;2643;0;2
Closed;Easy;1387;0;2;66;26;40;965;2016-07-23 20:28:09;2016-07-23 21:54:51;;;1947 days 19:56:31.972246;2;0;0;0;2;292;0;4
Closed;Easy;1377;6;3;48;20;28;23;2016-07-23 05:17:47;2016-07-27 21:11:20;;;1948 days 11:06:57.124323;10;588;4;588;10;4341;0;4
Closed;Easy;1362;0;7;28;14;14;62;2016-07-22 17:22:21;2016-07-25 21:42:01;;;1948 days 23:02:25.407352;6;0;0;0;6;1468;0;3
Closed;Easy;1316;0;16;139;46;93;66;2016-07-17 18:14:21;2016-07-23 21:34:46;;;1953 days 22:10:28.662353;10;0;0;0;10;3063;0;16
Closed;Easy;1304;0;1;28;0;28;6;2016-07-16 03:54:13;2016-07-17 18:25:51;;;1955 days 12:30:38.968036;2;0;0;0;2;140;0;1
Closed;Easy;1294;0;1;36;16;20;278;2016-07-15 18:14:57;2016-07-18 17:48:16;;;1955 days 22:09:57.225944;3;0;0;0;3;224;0;1
Closed;Easy;1274;6;7;35;18;17;31;2016-07-14 03:24:38;2016-07-20 03:09:43;;;1957 days 13:00:18.833424;9;0;0;0;9;1055;0;5
Closed;Easy;1265;0;1;88;42;46;496;2016-07-13 19:16:18;2016-07-13 23:00:09;;;1957 days 21:08:41.233267;5;0;0;0;5;359;0;1
Closed;Easy;1264;0;4;33;0;33;16;2016-07-13 19:14:38;2016-07-14 04:08:00;;;1957 days 21:10:24.309489;7;89;1;89;7;775;0;1
Closed;Easy;1255;0;2;7;2;5;38;2016-07-13 08:53:17;2016-07-14 02:01:06;;;1958 days 07:31:47.892577;4;0;0;0;4;455;0;1
Closed;Easy;1200;0;5;20;3;17;136;2016-07-09 07:11:35;2016-07-13 03:35:54;;;1962 days 09:13:32.602743;23;165;1;165;23;4792;0;5
Closed;Easy;1182;0;1;3;1;2;14;2016-07-06 21:30:54;2016-07-07 22:01:15;;;1964 days 18:54:16.253800;2;627;3;627;2;278;0;1
Closed;Easy;1181;0;4;46;7;39;14;2016-07-06 18:08:58;2016-07-07 21:33:51;;;1964 days 22:16:14.507403;4;0;0;0;4;697;0;1
Closed;Easy;1148;0;17;180;31;149;40;2016-06-30 11:57:41;2016-07-18 21:05:37;;;1971 days 04:27:37.550663;14;4889;35;4889;14;1935;0;4
Closed;Easy;1097;0;6;169;63;106;16;2016-06-22 19:52:55;2016-06-25 17:53:00;;;1978 days 20:32:26.669412;12;178;1;178;12;6727;0;1
Closed;Easy;1065;3;1;27;3;24;12;2016-06-20 12:13:44;2016-06-20 15:37:39;2016-06-20 15:37:39;1954 days 13:32:30;1981 days 04:11:40.112928;2;0;0;0;2;159;0;1
Closed;Easy;1062;0;4;17;0;17;13;2016-06-18 17:04:58;2016-06-24 00:08:22;;;1982 days 23:20:28.851745;18;59;1;59;18;2226;0;1
Closed;Easy;1048;3;6;175;22;153;13;2016-06-16 06:47:22;2016-06-17 20:44:34;;;1985 days 09:38:07.552301;5;102;2;102;5;792;0;2
Closed;Easy;1030;0;2;4;0;4;35;2016-06-14 13:49:59;2016-06-17 18:51:56;;;1987 days 02:35:33.026330;18;0;0;0;18;3830;0;2
Closed;Easy;1027;0;1;18;1;17;12;2016-06-13 17:50:58;2016-06-13 22:58:29;;;1987 days 22:34:36.436400;1;0;0;0;1;108;0;1
Closed;Easy;980;18;4;167;54;113;12;2016-06-08 11:18:38;2016-07-13 17:56:07;;;1993 days 05:07:00.747697;34;1449;16;1449;34;6814;0;2
Closed;Easy;970;0;2;16;8;8;12;2016-06-07 18:09:19;2016-06-07 19:57:15;;;1993 days 22:16:22.063833;2;0;0;0;2;392;0;1
Closed;Easy;865;0;15;70;35;35;520;2016-06-02 19:38:20;2016-06-02 23:06:57;;;1998 days 20:47:23.794642;4;0;0;0;4;353;0;1
Closed;Easy;857;0;4;88;4;84;13;2016-06-02 13:51:11;2016-07-06 23:00:33;;;1999 days 02:34:36.592957;20;2448;13;2448;20;1889;0;1
Closed;Easy;856;0;2;16;1;15;12;2016-06-02 09:57:36;2016-06-09 21:37:40;;;1999 days 06:28:14.615388;15;505;6;505;15;3073;0;1
Closed;Easy;854;0;2;26;3;23;12;2016-06-01 19:35:55;2016-06-07 16:20:11;;;1999 days 20:49:59.123877;13;240;3;240;13;2911;0;1
Closed;Easy;837;4;22;73;36;37;12;2016-05-26 13:00:58;2016-05-26 13:55:40;2016-05-26 13:55:40;1979 days 15:14:29;2006 days 03:24:58.604718;4;0;0;0;4;192;0;8
Closed;Easy;798;6;4;75;0;75;68;2016-05-16 01:17:08;2017-05-30 05:37:04;;;2016 days 15:08:52.136553;4;339;2;339;4;410;1;1
Closed;Easy;797;0;0;0;0;0;614;2016-05-15 02:45:57;2016-05-24 14:24:26;;;2017 days 13:40:05.573726;8;0;0;0;8;2792;0;0
Closed;Easy;795;0;2;312;0;312;149;2016-05-14 22:50:28;2016-06-03 18:54:40;;;2017 days 17:35:40.717554;15;3539;32;3539;15;3139;0;1
Closed;Easy;777;3;7;69;4;65;155;2016-05-11 17:53:18;2016-05-19 01:54:16;;;2020 days 22:32:53.578373;10;317;6;317;10;4084;0;1
Closed;Easy;770;0;1;21;0;21;403;2016-05-10 20:51:22;2016-05-11 23:26:23;;;2021 days 19:34:52.082391;8;0;0;0;8;1681;0;2
Closed;Easy;749;0;6;100;7;93;13;2016-05-03 18:25:19;2017-10-11 06:01:22;;;2028 days 22:01:05.286356;72;9208;59;9208;68;19715;0;4
Closed;Easy;679;0;3;63;28;35;131;2016-04-17 20:40:36;2016-06-21 21:57:04;;;2044 days 19:45:51.252378;12;204;5;204;12;1551;0;7
Closed;Easy;638;78;20;39;20;19;52;2016-04-07 19:54:26;2016-04-07 21:13:27;;;2054 days 20:32:03.665800;2;0;0;0;2;225;0;1
Closed;Easy;613;6;1;12;0;12;52;2016-04-01 09:23:24;2016-05-12 21:58:54;;;2061 days 07:03:08.366961;7;473;1;473;7;1853;0;1
Closed;Easy;596;10;14;189;2;187;33;2016-03-27 21:48:20;2016-04-20 17:22:29;2016-04-20 17:22:29;2030 days 22:09:27;2065 days 18:38:16.099221;24;3779;12;3779;24;6234;0;4
Closed;Easy;582;0;3;8;1;7;12;2016-03-24 14:52:36;2016-03-27 20:51:32;;;2069 days 01:34:02.820959;4;213;3;213;4;574;0;1
Closed;Easy;568;0;2;2;0;2;5;2016-03-21 22:09:20;2016-03-29 18:15:51;;;2071 days 18:17:21.283452;3;255;1;255;3;340;0;2
Closed;Easy;567;6;3;63;18;45;5;2016-03-21 21:15:42;2016-03-30 04:26:45;;;2071 days 19:11:02.022128;3;330;4;330;3;724;0;1
Closed;Easy;557;0;1;18;0;18;84;2016-03-21 10:12:57;2016-06-12 16:51:17;;;2072 days 06:13:49.472834;8;0;0;0;8;2716;0;2
Closed;Easy;546;0;1;2;1;1;53;2016-03-17 22:24:04;2016-03-30 04:46:55;;;2075 days 18:02:44.902571;3;0;0;0;3;510;0;1
Closed;Easy;540;0;3;10;2;8;169;2016-03-16 18:41:51;2016-03-18 06:05:37;;;2076 days 21:45:00.781734;9;478;3;478;9;2076;0;1
Closed;Easy;534;0;4;101;19;82;482;2016-03-15 17:47:34;2016-04-09 04:07:20;;;2077 days 22:39:22.086968;30;2859;20;2859;30;12206;0;1
Closed;Easy;512;0;1;11;1;10;22;2016-03-11 18:13:33;2016-09-19 17:54:09;;;2081 days 22:13:25.517859;14;0;0;0;14;2487;0;1
Closed;Easy;511;5;3;14;0;14;195;2016-03-11 08:31:05;2016-03-19 18:35:59;;;2082 days 07:55:56.870124;9;0;0;0;9;1727;0;1
Closed;Easy;508;0;6;22;4;18;260;2016-03-10 16:41:14;2016-11-07 06:31:54;;;2082 days 23:45:52.163279;10;2152;8;2152;10;1469;0;5
Closed;Easy;504;0;1;2;1;1;157;2016-03-10 00:15:11;2016-03-10 04:38:29;;;2083 days 16:11:57.471031;2;0;0;0;2;137;0;1
Closed;Easy;500;0;1;2;0;2;103;2016-03-08 20:48:19;2016-04-22 18:03:15;;;2084 days 19:38:51.899380;4;0;0;0;4;414;0;2
Closed;Easy;495;0;9;121;18;103;75;2016-03-07 02:54:16;2016-05-19 03:08:36;;;2086 days 13:32:58.472441;19;1263;10;1263;19;8283;0;2
Closed;Easy;493;0;1;7;0;7;163;2016-03-06 14:11:49;2016-03-09 18:29:20;;;2087 days 02:15:27.746973;6;0;0;0;6;1297;0;1
Closed;Easy;491;282;73;618;262;356;56;2016-03-05 19:20:19;2016-03-13 09:10:48;;;2087 days 21:07:02.332484;26;1214;5;1214;26;5081;0;2
Closed;Easy;489;1;1;13;4;9;101;2016-03-05 10:43:38;2016-03-05 19:17:19;;;2088 days 05:43:45.948669;4;0;0;0;4;595;0;1
Closed;Easy;486;0;4;41;4;37;161;2016-03-03 03:20:56;2017-02-17 06:26:09;;;2090 days 13:06:31.781656;9;516;6;516;9;1319;0;3
Closed;Easy;484;0;1;2;0;2;70;2016-03-01 21:19:01;2016-04-29 22:06:05;;;2091 days 19:08:28.998313;4;0;0;0;4;482;0;1
Closed;Easy;434;0;4;209;29;180;79;2016-01-19 20:33:53;2016-02-13 04:07:09;;;2133 days 19:53:39.651414;7;424;1;424;7;1756;0;1
Closed;Easy;416;31;5;183;80;103;98;2016-01-10 21:41:00;2016-01-12 05:37:12;;;2142 days 18:46:35.762941;3;0;0;0;3;321;0;6
Closed;Easy;339;0;3;94;36;58;576;2015-11-29 03:27:00;2015-11-30 18:30:07;;;2185 days 13:00:38.015605;4;0;0;0;4;948;0;2
Closed;Easy;325;0;3;15;1;14;16;2015-11-23 16:38:11;2015-11-24 14:39:03;;;2190 days 23:49:29.481585;2;0;0;0;2;251;0;1
Closed;Easy;244;0;3;61;10;51;18;2015-10-28 01:32:03;2015-12-15 05:25:28;;;2217 days 14:55:41.152277;9;390;1;390;9;2098;0;1
Closed;Easy;226;0;1;22;9;13;364;2015-10-24 23:23:20;2016-05-31 15:28:14;;;2220 days 17:04:26.656174;7;0;0;0;7;1884;0;4
Closed;Easy;206;0;2;22;9;13;124;2015-10-20 01:42:28;2015-10-26 16:47:28;;;2225 days 14:45:21.488859;6;378;3;378;6;1184;0;1
